Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
127140,1.781269478,-2.511194244,-0.309443414,-1.45658734,-2.213396951,0.181141405,-1.808210394,0.291250551,-0.573735374,1.637968193,0.263171944,-1.366135564,-1.876642103,-0.12527217,-0.043382778,0.350906933,0.128283315,1.187189725,-0.170033704,-0.0983073,0.024393711,-0.086705909,0.220308791,0.672523792,-0.743820303,-0.323363023,-0.002231187,0.000249767,230.7,0
136283,1.991058805,0.004374649,-1.041320588,0.543157526,-0.344747377,-1.872435338,0.481836951,-0.535067714,0.22912057,0.063122662,0.161980842,1.075206611,0.611798076,0.291709725,-0.261141422,-0.615712944,0.090482756,-1.246248733,-0.17064957,-0.167883711,-0.059979007,-0.015922594,0.281119802,0.993830817,-0.151693413,0.456702164,-0.09348692,-0.057722613,20.78,0
136098,0.128605039,0.758886354,0.444259582,-0.611490223,0.512947478,-1.089947677,1.229935536,-0.422162595,0.119412008,-0.20115406,-0.850899978,-0.022714866,-0.150400105,-0.068527008,-0.358759121,-0.171093331,-0.501896158,-0.759805787,-0.084182019,0.037836608,-0.309367972,-0.554661211,0.048664016,0.035108504,-0.518809217,0.109522199,0.080508337,-0.125384513,10.29,0
67710,1.212879631,-1.28145832,1.683312476,-0.272861656,-2.017421659,0.748733575,-1.881891223,0.618165123,0.763453481,0.450567124,0.569179317,-0.411822331,-2.301773718,-0.723754574,-1.596937467,0.505624359,1.117917782,-1.11718627,0.859045559,-0.141206379,0.205641733,0.851283002,-0.020632678,0.24738556,0.277208089,-0.038796628,0.085280614,0.010751838,2,0
41606,-1.200424046,-0.05046445,2.319384265,0.062694964,-0.794517613,0.764862955,-0.041060428,0.418437681,0.345849376,-0.349359554,1.034219973,0.677668431,-0.576514704,-0.340196401,-0.241374036,-0.667680531,0.592796087,-0.23083598,1.561730656,0.291343012,-0.126851524,-0.103167024,0.003840587,0.087676378,-0.101080327,1.145146247,0.16320232,0.166502668,120.34,0
164949,2.160687912,-0.574383462,-1.700223773,-0.49216053,-0.099512034,-0.855023993,0.026891348,-0.350598869,-0.969806473,1.052429913,0.394461617,0.89560357,0.639050466,0.333685265,-1.319940662,-1.799442904,-0.19516489,1.009949976,-0.124103044,-0.559994327,-0.357744173,-0.384568938,0.095695441,-0.297206519,0.068249957,0.673909365,-0.082797194,-0.083916475,17.9,0
127103,0.928727038,-2.833172326,-1.121032362,0.18721976,-1.507515534,0.171820734,-0.062901244,-0.094060488,-0.042061755,0.522834337,0.048661124,1.141943183,0.413462958,-0.230281831,-1.893866657,-1.501178867,-0.003219254,0.867986464,0.053292472,0.610312365,-0.540304776,-2.175345929,-0.003368596,-0.359719798,-0.890818106,0.046094569,-0.127118419,0.046505695,603.62,0
156301,-0.371495956,0.473929648,1.653805239,-0.568464495,-0.129376323,-0.354260944,0.300239274,0.048055792,0.32169789,-0.827349431,-1.13167163,0.045828329,0.166110905,-0.365775365,-0.032829843,0.204356875,-0.502287262,0.05693657,-0.40997477,-0.084388748,0.257923068,0.884202824,-0.203387905,0.050446827,-0.399319426,0.537116504,0.128964685,0.15930154,11.5,0
115437,2.040950968,-1.123274929,-0.854992777,-0.566047059,-0.726890858,0.086765438,-0.878141544,0.035335628,0.110567092,0.791028373,-1.803928825,-0.549693681,-0.131372998,-0.112035279,0.546159472,-0.80674579,-0.494462468,1.217992483,-0.520910817,-0.443334088,-0.644960428,-1.515724248,0.413765867,-0.040279784,-0.689168463,0.23919271,-0.037311136,-0.028417118,79.5,0
117600,-0.33179615,0.488193791,-0.204863244,-2.541905338,0.027477011,-0.860477915,0.342437005,0.328636019,1.012957719,-1.863731621,-1.409714816,-0.112824597,-0.963243403,0.606293676,0.639582151,-0.478487123,-0.139593992,0.204994984,0.7868629,-0.250076568,0.069198759,0.141518335,-0.155617772,0.479658242,0.148773132,-0.263003509,-0.093626701,-0.037845494,13.22,0
158577,1.931517274,-0.037963913,-0.231053876,0.679748059,-0.725544368,-1.43924721,0.048570801,-0.334808662,0.768201672,-0.221874681,0.249484494,1.675692248,1.24257257,-0.093016461,-0.038298095,-0.461445583,-0.08996703,-1.193967531,-0.0989695,-0.170275028,-0.390028401,-0.933229986,0.566944085,0.893214821,-0.530812664,-0.90541723,0.022718821,-0.022912179,12.99,0
1559,-1.708542228,-0.422822359,1.427452618,3.068665271,2.093445045,-0.833450841,0.073657352,0.083760691,-2.183454889,0.871854515,0.945142087,0.337487301,0.459930941,0.709141881,0.346240642,-0.17302206,-0.17794152,0.510172425,1.372946049,0.812506981,0.270274587,0.115893827,0.087082745,0.028401544,0.561525267,0.351977076,-0.042700446,0.101102667,83.48,0
127175,-0.685896873,0.261427935,0.959966298,-0.634404441,0.606170434,-0.135151067,0.714564832,0.140055074,-0.367204119,-0.627660627,0.538774257,0.246630876,-0.757831316,0.358671583,-0.737140446,0.299617542,-0.722065393,0.393867264,0.039179541,0.085137129,0.136695127,0.15961359,0.023237593,0.759549565,-0.162370076,0.154561608,0.041532677,0.141181364,70.9,0
129308,0.054682152,1.856499604,-4.075450735,4.10009797,-0.800931346,-0.292501825,-2.317431394,1.189746995,-0.786237924,-3.906745733,2.993488834,-3.61312503,-1.727297129,-7.36463882,-0.343295935,-2.577634726,-0.515302055,1.109107108,2.351151382,0.509558727,0.618247762,0.800932138,0.130016475,0.288945953,-0.366658023,0.030306656,0.431182443,0.110698252,80.9,1
137319,-0.447967705,1.023191694,-0.151770051,-0.644604846,1.429499556,-0.192209182,1.323115747,-0.786931907,0.571114571,0.766428746,0.973672774,-0.269144297,-0.855232776,-1.473594533,-0.408987629,0.117551678,-0.105717912,0.410422534,0.744660276,0.107414422,-0.376780595,-0.677284279,0.01786952,0.233363629,-0.688207634,0.031141274,-0.997516596,-0.554231738,1.29,0
121857,1.925253148,-0.426666545,-0.290480843,1.180045694,-0.443721856,0.274742487,-0.747527057,0.144476734,1.341517157,0.149812593,-2.028559902,-0.300816171,-0.284784767,-0.152622557,0.78751901,0.901392217,-1.111127464,0.681352663,-0.285461797,-0.175175129,0.000274844,0.06125794,0.123125143,-1.063268415,-0.235977098,-0.694456442,0.065743872,-0.025037386,45,0
133515,2.036276051,-0.083624006,-1.073280702,0.428148191,-0.150982507,-1.211590701,0.210269332,-0.3455992,0.521829114,0.063739162,-0.713204666,0.503704071,0.180667313,0.255889124,0.02830829,-0.111492323,-0.291056279,-0.88405292,0.137769415,-0.190406522,-0.279354234,-0.694926723,0.328297291,0.050158533,-0.300499467,0.193587253,-0.072457333,-0.057300301,14.99,0
84520,-1.981108727,1.639361909,0.75553989,0.091323405,-0.76445159,-0.854164494,-0.016630229,0.727645543,-0.483994111,-0.192924837,0.195241042,0.972750308,0.877772398,0.493692935,0.957476883,-0.073381137,0.332136038,-1.037401577,-0.569641119,-0.096146244,-0.076221254,-0.365109144,0.247511145,0.608284344,-0.229296839,0.038472492,-0.229133043,0.019744802,8.99,0
93879,-13.08651942,7.352148339,-18.25657611,10.64850545,-11.73147645,-3.659167406,-14.87365796,8.810472675,-5.418204072,-13.20257715,6.357227363,-15.53161118,0.659694875,-11.4123296,-2.447576074,-9.833743021,-18.17461743,-7.269904593,0.623796612,-1.376298409,2.761157059,-0.26616181,-0.412860725,0.519952216,-0.74390896,-0.167808225,-2.498300252,-0.711066152,30.31,1
158787,2.044538539,0.592057201,-2.396736795,0.752778115,0.61009907,-1.68321889,0.37267303,-0.391673886,0.483734113,-1.212967893,0.215440236,-0.137039225,0.170052113,-2.569187471,1.102754658,0.72457742,1.790070485,1.181976743,-0.744979085,-0.146106935,0.100816424,0.510755349,-0.051723076,-0.293220966,0.258521033,-0.093750506,0.024397585,0.00696095,1,0
161104,-1.10241614,0.174192831,-0.656258655,-0.204374578,1.462131899,-1.262374933,1.048908682,-0.519836171,0.655611493,-0.170743264,-1.334494775,-1.596874726,-1.724782326,-0.855665685,1.073827089,0.222338487,0.14082224,1.109000019,0.288407102,-0.541511265,0.02328543,0.941223001,0.322680393,-0.7578444,-0.254106162,-0.114045424,0.157008143,-0.061310485,11.94,0
83519,-0.396895914,0.962034495,1.236159209,-0.340330032,0.371792677,-0.104258934,0.572077497,0.144236655,-0.569859967,-0.1363351,0.527712722,0.265655359,-0.097631326,0.326674378,0.228689461,0.644803931,-0.93369139,0.43578799,0.616270788,0.12215897,-0.232965805,-0.649861027,-0.134846397,-0.5213728,-0.120321248,0.105679478,0.259246966,0.101998107,2.69,0
80359,-3.739711215,3.625428587,-1.612043463,0.837215585,-2.324727189,-1.020303523,-1.909077908,2.951848438,-1.158283689,-0.145418396,0.361718103,1.591603177,-0.034229396,2.486639459,0.133738315,0.568444063,0.788668965,0.768681182,0.499692305,-0.317632683,0.42915571,0.463939325,0.276870527,0.520160968,0.020038846,-0.354648988,-0.557034035,-0.055692044,1.29,0
148062,1.707720047,-2.368730839,-1.112380497,-1.349822578,-1.536832084,-0.230769465,-0.904865846,-0.179280847,-1.097566921,1.394523143,-1.07279502,-0.728575057,0.712647573,-0.526023005,0.048057746,-0.404546193,0.428919384,0.037318153,-0.329175932,0.21207772,0.031765681,-0.079589094,0.020089453,0.601650633,-0.367561345,-0.231907932,-0.030952006,0.013469463,316,0
67571,-0.758468653,-0.045410278,-0.16843829,-1.313274814,-1.901762532,0.739433415,3.071892046,-0.483422244,0.618202762,-1.769059721,-0.651414014,-0.005423291,-0.517194341,0.21746976,0.883558824,-1.173977649,0.24334711,-0.342300728,0.687056202,-0.032499899,0.042619457,0.397223782,0.072228865,-0.242275997,0.56091647,-0.540954584,0.150606446,-0.117140115,549.06,1
151916,-5.488032171,3.329560681,-5.996296087,3.601719636,-2.023926036,-1.737393477,-4.39685932,0.228394068,-1.675883923,-3.991784632,3.737037681,-6.15018667,0.288738071,-8.760694519,2.344651195,-5.145637851,-6.293478628,-2.137186601,2.995244755,-0.551121115,1.71963126,0.34320916,0.133583642,0.833339534,-0.839775663,0.502009639,-1.937472846,1.521218373,0.01,1
109839,1.349358599,-1.362425205,-1.457515277,0.682548486,1.470328964,4.37240861,-1.09350403,1.014350842,2.2718344,-0.344688036,0.730332066,-2.087095145,1.725262586,1.464204682,0.355709386,0.502187725,-0.119659494,0.470288269,-1.093474816,0.388800051,0.080984235,-0.131477457,0.068752879,0.612484744,-0.43127737,-0.801695365,0.01599032,0.018388564,300.05,0
59725,1.139596347,-0.223036694,0.864203631,1.53239461,-0.356858764,1.057417702,-0.592798931,0.371327058,1.401250735,-0.397129975,-1.960299053,0.382823402,-0.729026194,-0.671659261,-1.576592453,-0.874256578,0.50490916,-1.006560053,0.494516088,-0.222871152,-0.47799319,-0.922206884,-0.01172213,-0.78845862,0.517043365,-0.454986907,0.086466168,0.01869094,9.89,0
25231,-16.59866474,10.5417508,-19.81898181,6.017294647,-13.02590105,-4.128779003,-14.11886485,11.161144,-4.099551431,-9.222825507,6.329364676,-8.952190712,-0.138363691,-9.825054421,0.057223592,-7.541687424,-14.25959859,-5.035051524,1.43226793,1.534919821,1.725852827,-1.151605776,-0.680051902,0.108175915,1.066878341,-0.233720431,1.707520552,0.511423169,99.99,1
37167,-7.923890701,-5.198360199,-3.000023922,4.420666202,2.272193965,-3.394483429,-5.283435335,0.131618922,0.658176429,-0.794993882,3.266066016,-2.719184951,-0.124103963,-5.274865819,0.638575003,-2.995830378,-4.698433449,-1.711871225,3.025260992,-2.169810892,-0.734307917,-0.59992626,-4.908301176,0.410170235,-1.16766025,0.520507647,1.937421403,-1.552592839,12.31,1
54709,0.488142344,-1.499040751,0.73593443,0.136155109,-0.673018075,2.036929691,-0.818141883,0.788538341,1.046535262,-0.564433594,1.699078783,1.129308164,-1.117412145,0.014118695,0.224808808,-1.110545245,1.161230473,-1.916084536,-0.870318199,0.2531247,0.080786892,-0.018331169,-0.01842149,-0.958088785,-0.335380457,1.030073718,-0.020635429,0.031664347,263.66,0
151172,-0.341696949,1.057329288,-1.890170038,-1.657279771,3.045588958,3.170641817,0.330694172,0.940532889,0.22182808,-0.184531505,0.183019038,-0.137283735,-0.428858669,-0.892965607,0.186620015,0.174192455,0.334346542,-0.408994667,-0.458579393,0.294666158,-0.397626922,-0.95107972,0.12544959,0.586062873,-0.322461848,0.173649761,0.462264021,0.190030295,3.59,0
140023,1.426455371,-2.177769559,-1.31979295,-0.984916547,-0.265311732,1.842674825,-0.853287021,0.498786002,-0.055612995,0.538172437,0.773977403,0.223238192,-0.225031138,-0.147753882,-0.227321361,0.527896207,0.713454767,-2.336928346,0.307146044,0.542955818,0.058487344,-0.460672194,0.171361005,-0.975510452,-0.744306101,-0.524034623,-0.013746672,-0.009025775,330.38,0
65396,1.498130132,-1.118407583,0.175703637,-1.470025828,-1.242018804,-0.304226812,-1.073565637,-0.011720074,-1.626771309,1.431290837,-0.91430341,-1.6207761,-0.682330217,-0.058857782,0.992731763,-0.489579121,0.677984017,-0.174266383,-0.408989024,-0.411572639,-0.229946766,-0.305654449,0.011823691,-0.483111501,0.336332515,-0.142040269,0.036466973,0.010921152,20,0
15745,0.768711444,-0.445069035,1.303177577,1.764886283,-1.00206632,0.136315686,-0.484437705,0.053442943,1.937243353,-0.579104013,0.770254877,-1.913843228,1.805527138,1.236462506,0.081768334,-0.115424203,0.706234138,-0.059554612,-1.225931689,0.141162333,0.128545808,0.438091939,-0.160718583,0.380146127,0.307015695,-0.290754563,0.02597456,0.059934197,179,0
133457,1.96820704,0.047602467,-1.574041689,1.315456305,0.292124289,-0.910119968,0.439587317,-0.186609512,0.182928973,0.472289805,0.523412419,0.172587877,-1.99451372,1.061647699,-1.045471574,-0.490297643,-0.253255684,0.008699311,0.043386621,-0.38710917,0.091682139,0.365714387,0.010998573,-0.020943738,0.359473581,-0.507265132,-0.03005673,-0.073912279,13.99,0
74999,1.26666189,0.348043358,0.27419333,0.995065007,-0.106422544,-0.605768026,0.125456887,-0.178202496,0.032817924,-0.013580329,-0.748359375,0.256806848,0.500278095,0.227156726,1.016380308,0.300949777,-0.677549742,-0.050252222,-0.187767389,-0.098311211,-0.081896551,-0.188771529,-0.086660005,-0.12320712,0.620649652,-0.408813267,0.02413541,0.021443027,4.99,0
130633,1.910475953,0.062076235,-1.816920871,0.361009218,0.815486581,0.043579113,0.05231933,0.03579975,0.53085978,-0.627529442,0.370080707,0.501390801,0.286478864,-0.707312685,1.681879547,-0.742209914,1.256520707,-0.975437513,-1.574505441,-0.273194614,0.288570497,1.125485496,0.058080245,-1.08751608,0.034996309,-0.00513746,0.052071576,-0.041019245,9.48,0
131472,-0.327189381,1.089643631,-0.084996766,-0.545472699,0.110009807,-1.067170188,0.704757385,0.226150046,-0.260096276,-0.662876075,-0.977896183,0.458326141,0.340588543,0.381572876,-0.423721334,-0.03970167,-0.200248685,-0.826776133,-0.165874731,-0.105645028,-0.20073546,-0.537707004,0.162155885,-0.015355052,-0.46508784,0.144507513,0.121836384,0.035533293,17.99,0
130539,1.700445935,-1.898451825,-0.359422798,-1.234285335,-1.945971731,-0.834359918,-0.98111244,-0.121499974,0.65406129,0.344967813,-0.882394656,-0.189800967,0.008009743,-0.098947186,1.577872192,-0.855670049,-0.400626811,1.610943452,-0.866938817,-0.132408475,-0.160775723,-0.427025877,0.214741953,0.035214518,-0.841661002,0.489276969,-0.043225829,0.002095233,235,0
38523,1.356106682,-0.561480942,0.6587253,-0.723442903,-1.28199048,-0.878898571,-0.74248783,0.016197464,-0.841757142,0.820919502,1.468837333,-0.510700991,-1.305818811,0.326877447,0.248367594,1.436117767,0.119543544,-0.985386387,0.83128598,-0.023536252,-0.048359113,-0.355617505,0.16776854,0.471328205,0.1274998,-0.506108998,-0.001507433,0.010877315,4.78,0
78007,-2.768853101,-3.520503494,-0.509606571,-1.94144998,4.110431712,1.855542887,-0.812919653,0.827133908,-1.048479081,-0.523567147,-0.279187356,-0.795882673,0.198563457,-1.57641107,0.265538875,0.149483337,-0.373116978,2.593699861,-2.605369947,0.97175674,0.145181523,-0.495217485,0.996258119,0.831866842,0.151154713,0.268712862,-0.272149058,0.01094806,317.9,0
108760,2.021605149,-0.257548586,-0.465718445,0.390986694,-0.352848709,-0.328618899,-0.608913477,-0.069394925,2.785066789,-0.582831194,-0.494088359,-2.669321673,0.989213974,1.644689251,0.521136032,0.378758051,-0.073091442,0.531392596,-0.155680129,-0.307682428,-0.312932115,-0.567493727,0.286988579,-0.857541887,-0.344694013,-0.914400388,0.027413495,-0.041040084,11.27,0
127794,-0.294244436,0.852038676,-0.218894478,-1.533960299,1.942543106,-1.133897524,1.958028694,-0.635528801,-0.570058353,-0.771875263,-1.142916408,0.241908125,0.649683012,0.004585774,-1.498095109,-0.281416107,-0.877334296,-0.797615076,-1.075827573,-0.119396286,0.143682275,0.631927545,-0.437389127,0.673686114,0.296774369,0.402327913,-0.144806396,-0.082852006,0.76,0
73408,-2.869794946,1.335666962,-1.009530198,1.693884729,-0.741479895,-0.796772696,-2.614241877,1.066636468,-1.135496522,-3.943336821,2.572830216,-2.2886635,0.562084178,-5.33871421,-1.853251891,-2.619233054,-5.231425127,-1.234853737,0.397308037,0.01155721,0.528421373,0.228027081,-0.749297963,-0.067178963,0.215792485,-0.453651012,0.349191043,0.198862268,16.48,1
46838,-1.546249316,-0.152786447,0.856952189,2.6691989,0.98133658,1.493995156,0.759197356,-0.224198955,-1.025861094,1.556739821,0.510240817,0.360801889,1.418189028,-0.287103557,1.045306397,0.468703397,-0.876216515,0.337779743,1.292073974,-0.462394187,-0.293879336,0.015612682,0.453352063,-1.326359344,-1.013914509,-0.118386094,-0.279950202,0.2581758,164.8,0
131447,2.2058764,-1.818611486,-0.223511402,-1.529642121,-1.854141489,-0.068006839,-1.817818618,0.068489555,-0.391051649,1.479508335,-1.913659618,-1.329312563,-0.041228698,-0.811523007,0.220218597,0.154965532,0.098275197,0.616401427,-0.05626714,-0.370382782,-0.178827454,-0.069823869,0.22981484,-0.764995597,-0.488594378,-0.20255456,0.053363123,-0.031983316,54,0
57321,-2.016706532,0.774462651,0.065836614,-0.584109733,0.730264805,0.025861405,-0.177691656,1.001836857,-0.803939817,-1.011366127,0.251486614,0.58163418,0.199697921,0.309393357,0.061096857,1.15136667,-0.353128551,0.312352315,-0.331152953,-0.535894668,-0.14065492,-0.592931008,0.358844388,-1.218881033,-0.172580456,-0.007893559,-0.324829106,-0.098261693,1.98,0
114486,-0.682823494,0.28322943,1.350003093,-1.524330965,0.021728862,0.420422178,0.410963538,0.105098893,-1.646877055,0.208972348,0.298219799,0.041326115,0.040187539,0.085486994,-0.410732239,-1.184498677,-0.354998715,1.325802882,0.384087628,-0.365986646,-0.81889044,-2.055823239,-0.000593208,0.271072315,-0.035484677,0.208131598,-0.118702065,0.049557624,53.9,0
57156,-1.45978875,-1.021392221,-1.531684611,-1.016940857,-3.980799455,3.338024625,3.92090167,-0.105324441,-1.897759362,-0.372419883,-0.571354704,-0.788266969,-0.175206377,0.465905897,0.200883822,-1.292546378,0.183263689,1.685870123,1.261732885,-0.219707814,-0.398244871,-0.573974932,0.470014535,-1.627812281,-0.111080676,1.68781391,0.216440367,-0.279552426,1035.82,0
120059,1.743234341,-0.588760761,-1.31472827,0.407778217,-0.311769108,-1.271837578,0.436490922,-0.401540854,0.440382432,0.020836656,-0.641288917,0.307782243,-0.015932493,0.440335728,0.394027577,0.055872512,-0.362279745,-0.791774208,0.037352078,0.126212709,-0.179053769,-0.828892452,0.211139233,0.050699609,-0.423116592,0.271157452,-0.117051733,-0.031579463,173.1,0
59765,1.393546702,-0.442765269,0.462508444,-0.591136519,-1.142248179,-1.069064879,-0.45457968,-0.203030015,-0.812353835,0.675612364,-0.500663967,-0.305114912,-0.05830394,0.181513422,1.010208742,-1.128821627,-0.05048623,0.737923934,-0.671123127,-0.50231362,-0.651114081,-1.457886823,0.2532582,0.36131151,-0.055238617,0.739380987,-0.057223509,0.013020544,5.54,0
167693,2.029016132,-0.097892596,-1.746085593,0.245417593,0.483958966,-0.590705125,0.337914631,-0.19395451,0.125516685,0.262967671,0.844809691,0.946818383,-0.338296063,0.631667489,-1.041262778,-0.403943455,-0.271543656,-0.394785796,0.41637453,-0.195895466,0.021809077,0.183611496,0.10488784,0.761505197,0.140965389,0.510133053,-0.104837601,-0.078998176,13.53,0
80470,1.215478672,0.36786472,0.295818891,0.634947419,-0.11137646,-0.583932243,0.062972929,-0.111208453,-0.094311924,-0.350270773,0.293757914,0.752818015,1.019630095,-0.42130951,1.256499001,0.14782498,0.226531777,-0.848086963,-0.561945603,-0.062201426,-0.25117578,-0.648438238,0.149880199,0.056152447,0.171143578,0.121488424,-0.001101318,0.029001807,0.89,0
48041,-1.896060256,-0.056717637,1.962379038,0.657907234,0.732622283,-0.941494277,0.341433171,0.083843829,0.111638369,-0.514573746,-0.571536628,-0.62405272,-2.255579992,0.250102642,-0.391428068,-0.635954429,0.333998859,-0.8371556,-0.936373795,-0.573070613,-0.094351947,-0.060909601,0.016773437,0.57366423,0.602087967,-0.422244989,-0.143139816,0.130025207,5,0
169552,2.304028471,-1.372928298,-1.132119557,-1.727845895,-0.81372299,-0.087158228,-1.109951967,-0.189316534,-1.263016607,1.504997751,-1.471834229,-0.330667027,1.950711642,-0.822474741,-0.174714749,-0.318589025,0.09890102,0.066110649,0.090045054,-0.253105609,-0.18399982,-0.016720749,0.1614849,0.04917204,-0.096593046,-0.174696149,0.019896828,-0.040056563,38.31,0
78321,1.336275874,0.279491617,-0.390843612,0.168328862,0.5542934,0.247470013,-0.034723619,0.038174334,-0.151186743,-0.119298076,0.134414387,0.502500981,0.724705655,-0.250602974,0.489016296,1.165818942,-0.900471298,0.725586213,0.74086327,0.003319625,-0.346626275,-1.01252026,-0.099699874,-1.431645556,0.426355346,0.183256111,-0.027227201,0.003632289,1.29,0
61188,0.615247275,-1.266195913,0.857793223,0.39551277,-1.031423899,0.984527586,-0.625263387,0.454851614,0.921652278,-0.40397688,1.249793166,1.137570131,-0.651994911,-0.13979474,-0.451399685,-0.419447093,0.475014906,-0.932243341,-0.110925129,0.313902129,0.012744258,-0.239500275,-0.074540789,-0.219517214,-0.143708602,0.929086785,-0.050540372,0.038406458,246.12,0
155683,-1.597851257,0.190938008,1.58910114,0.928603183,0.182204015,-0.379321224,-0.536576441,0.777082364,-1.320363642,0.423551275,0.354279204,-0.095200243,-0.455890954,0.315634733,-0.920688524,1.822973716,-0.885687679,0.345336095,-1.070894141,0.227754312,0.295307677,0.357794084,-0.079477211,0.159287624,-0.574103935,2.233080378,0.068801022,-0.039392632,17.37,0
18863,-0.532072779,1.303970636,1.45995159,0.612724153,0.155853438,-0.885131832,0.511548112,-0.201418114,0.833438606,-0.595605271,0.785289796,-2.583184443,1.894847775,1.029122608,0.494807308,0.050889417,0.97075308,0.214788929,0.394133809,0.13334318,-0.358651788,-0.709713655,0.008594846,0.289776357,-0.546959891,0.083396467,0.209156702,0.205515328,0.99,0
76964,1.188443682,0.266017108,0.461278737,1.252930841,-0.415357838,-0.86354118,0.112837642,-0.164643286,0.046639432,0.054573708,-0.445456029,-0.004039287,-0.336268668,0.40791271,1.026996318,0.236232762,-0.467940936,-0.123329379,-0.430725411,-0.122927278,-0.046725225,-0.178646842,-0.030266286,0.368737863,0.51493956,-0.424122673,0.014506684,0.028617838,25,0
64996,-2.13279953,2.235359027,0.488243881,-0.098643621,-0.77790312,0.73668751,-2.146807431,-4.509102042,-1.080885673,-1.075420215,1.312001069,1.173136593,-1.00724592,1.53674356,0.255427328,0.505826585,0.171354882,-0.200346498,-0.490984957,1.298459518,-2.645238266,0.400429861,0.555908492,0.145406598,-0.400584727,0.047537096,0.197218114,0.171109247,14.99,0
